fecha,timestamp_maximo,hora,estacion_maximo,valor_original_ppb,bit,delta_ppb,valor_recibido_ppb,banda_original,banda_recibida,cambio_banda,contingencia_real_fase1,falsa_fase1,anulada_fase1,cruce_fase2_instantaneo,anulacion_fase2_instantanea,en_test_lstm
2025-09-23,2025-09-23 15:00:00,15,AJM,94,3,8,86,2,1,1,0,0,0,0,0,False
2025-09-23,2025-09-23 15:00:00,15,AJM,94,4,16,78,2,1,1,0,0,0,0,0,False
2025-09-23,2025-09-23 15:00:00,15,AJM,94,5,32,126,2,2,0,0,0,0,0,0,False
2025-09-23,2025-09-23 15:00:00,15,AJM,94,6,64,30,2,0,1,0,0,0,0,0,False
2025-09-23,2025-09-23 15:00:00,15,AJM,94,7,128,222,2,4,1,0,1,0,1,0,False
2025-09-24,2025-09-24 15:00:00,15,AJM,118,3,8,126,2,2,0,0,0,0,0,0,False
2025-09-24,2025-09-24 15:00:00,15,AJM,118,4,16,102,2,2,0,0,0,0,0,0,False
2025-09-24,2025-09-24 15:00:00,15,AJM,118,5,32,86,2,1,1,0,0,0,0,0,False
2025-09-24,2025-09-24 15:00:00,15,AJM,118,6,64,54,2,0,1,0,0,0,0,0,False
2025-09-24,2025-09-24 15:00:00,15,AJM,118,7,128,246,2,4,1,0,1,0,1,0,False
2025-09-25,2025-09-25 13:00:00,13,VIF,87,3,8,95,1,2,1,0,0,0,0,0,False
2025-09-25,2025-09-25 13:00:00,13,VIF,87,4,16,71,1,1,0,0,0,0,0,0,False
2025-09-25,2025-09-25 13:00:00,13,VIF,87,5,32,119,1,2,1,0,0,0,0,0,False
2025-09-25,2025-09-25 13:00:00,13,VIF,87,6,64,23,1,0,1,0,0,0,0,0,False
2025-09-25,2025-09-25 13:00:00,13,VIF,87,7,128,215,1,4,1,0,1,0,1,0,False
2025-09-26,2025-09-26 14:00:00,14,CCA,118,3,8,126,2,2,0,0,0,0,0,0,False
2025-09-26,2025-09-26 14:00:00,14,CCA,118,4,16,102,2,2,0,0,0,0,0,0,False
2025-09-26,2025-09-26 14:00:00,14,CCA,118,5,32,86,2,1,1,0,0,0,0,0,False
2025-09-26,2025-09-26 14:00:00,14,CCA,118,6,64,54,2,0,1,0,0,0,0,0,False
2025-09-26,2025-09-26 14:00:00,14,CCA,118,7,128,246,2,4,1,0,1,0,1,0,False
2025-09-27,2025-09-27 14:00:00,14,CCA,105,3,8,97,2,2,0,0,0,0,0,0,False
2025-09-27,2025-09-27 14:00:00,14,CCA,105,4,16,121,2,2,0,0,0,0,0,0,False
2025-09-27,2025-09-27 14:00:00,14,CCA,105,5,32,73,2,1,1,0,0,0,0,0,False
2025-09-27,2025-09-27 14:00:00,14,CCA,105,6,64,41,2,0,1,0,0,0,0,0,False
2025-09-27,2025-09-27 14:00:00,14,CCA,105,7,128,233,2,4,1,0,1,0,1,0,False
2025-09-28,2025-09-28 13:00:00,13,UAX,111,3,8,103,2,2,0,0,0,0,0,0,False
2025-09-28,2025-09-28 13:00:00,13,UAX,111,4,16,127,2,2,0,0,0,0,0,0,False
2025-09-28,2025-09-28 13:00:00,13,UAX,111,5,32,79,2,1,1,0,0,0,0,0,False
2025-09-28,2025-09-28 13:00:00,13,UAX,111,6,64,47,2,0,1,0,0,0,0,0,False
2025-09-28,2025-09-28 13:00:00,13,UAX,111,7,128,239,2,4,1,0,1,0,1,0,False
2025-09-29,2025-09-29 15:00:00,15,CUT,96,3,8,104,2,2,0,0,0,0,0,0,False
2025-09-29,2025-09-29 15:00:00,15,CUT,96,4,16,112,2,2,0,0,0,0,0,0,False
2025-09-29,2025-09-29 15:00:00,15,CUT,96,5,32,64,2,1,1,0,0,0,0,0,False
2025-09-29,2025-09-29 15:00:00,15,CUT,96,6,64,32,2,0,1,0,0,0,0,0,False
2025-09-29,2025-09-29 15:00:00,15,CUT,96,7,128,224,2,4,1,0,1,0,1,0,False
2025-09-30,2025-09-30 16:00:00,16,CCA,135,3,8,143,2,3,1,0,0,0,0,0,False
2025-09-30,2025-09-30 16:00:00,16,CCA,135,4,16,151,2,3,1,0,0,0,0,0,False
2025-09-30,2025-09-30 16:00:00,16,CCA,135,5,32,167,2,3,1,0,1,0,0,0,False
2025-09-30,2025-09-30 16:00:00,16,CCA,135,6,64,199,2,4,1,0,1,0,0,0,False
2025-09-30,2025-09-30 16:00:00,16,CCA,135,7,128,7,2,0,1,0,0,0,0,0,False
2025-10-01,2025-10-01 15:00:00,15,CCA,141,3,8,133,3,2,1,0,0,0,0,0,False
2025-10-01,2025-10-01 15:00:00,15,CCA,141,4,16,157,3,3,0,0,1,0,0,0,False
2025-10-01,2025-10-01 15:00:00,15,CCA,141,5,32,173,3,3,0,0,1,0,0,0,False
2025-10-01,2025-10-01 15:00:00,15,CCA,141,6,64,205,3,4,1,0,1,0,1,0,False
2025-10-01,2025-10-01 15:00:00,15,CCA,141,7,128,13,3,0,1,0,0,0,0,0,False
2025-10-02,2025-10-02 15:00:00,15,AJM,93,3,8,85,2,1,1,0,0,0,0,0,False
2025-10-02,2025-10-02 15:00:00,15,AJM,93,4,16,77,2,1,1,0,0,0,0,0,False
2025-10-02,2025-10-02 15:00:00,15,AJM,93,5,32,125,2,2,0,0,0,0,0,0,False
2025-10-02,2025-10-02 15:00:00,15,AJM,93,6,64,29,2,0,1,0,0,0,0,0,False
2025-10-02,2025-10-02 15:00:00,15,AJM,93,7,128,221,2,4,1,0,1,0,1,0,False
2025-10-03,2025-10-03 14:00:00,14,AJM,107,3,8,99,2,2,0,0,0,0,0,0,False
2025-10-03,2025-10-03 14:00:00,14,AJM,107,4,16,123,2,2,0,0,0,0,0,0,False
2025-10-03,2025-10-03 14:00:00,14,AJM,107,5,32,75,2,1,1,0,0,0,0,0,False
2025-10-03,2025-10-03 14:00:00,14,AJM,107,6,64,43,2,0,1,0,0,0,0,0,False
2025-10-03,2025-10-03 14:00:00,14,AJM,107,7,128,235,2,4,1,0,1,0,1,0,False
2025-10-04,2025-10-04 14:00:00,14,FAR,87,3,8,95,1,2,1,0,0,0,0,0,False
2025-10-04,2025-10-04 14:00:00,14,FAR,87,4,16,71,1,1,0,0,0,0,0,0,False
2025-10-04,2025-10-04 14:00:00,14,FAR,87,5,32,119,1,2,1,0,0,0,0,0,False
2025-10-04,2025-10-04 14:00:00,14,FAR,87,6,64,23,1,0,1,0,0,0,0,0,False
2025-10-04,2025-10-04 14:00:00,14,FAR,87,7,128,215,1,4,1,0,1,0,1,0,False
2025-10-05,2025-10-05 13:00:00,13,VIF,77,3,8,69,1,1,0,0,0,0,0,0,False
2025-10-05,2025-10-05 13:00:00,13,VIF,77,4,16,93,1,2,1,0,0,0,0,0,False
2025-10-05,2025-10-05 13:00:00,13,VIF,77,5,32,109,1,2,1,0,0,0,0,0,False
2025-10-05,2025-10-05 13:00:00,13,VIF,77,6,64,13,1,0,1,0,0,0,0,0,False
2025-10-05,2025-10-05 13:00:00,13,VIF,77,7,128,205,1,4,1,0,1,0,1,0,False
2025-10-06,2025-10-06 14:00:00,14,TLI,80,3,8,88,1,1,0,0,0,0,0,0,False
2025-10-06,2025-10-06 14:00:00,14,TLI,80,4,16,64,1,1,0,0,0,0,0,0,False
2025-10-06,2025-10-06 14:00:00,14,TLI,80,5,32,112,1,2,1,0,0,0,0,0,False
2025-10-06,2025-10-06 14:00:00,14,TLI,80,6,64,16,1,0,1,0,0,0,0,0,False
2025-10-06,2025-10-06 14:00:00,14,TLI,80,7,128,208,1,4,1,0,1,0,1,0,False
2025-10-07,2025-10-07 13:00:00,13,CCA,73,3,8,65,1,1,0,0,0,0,0,0,False
2025-10-07,2025-10-07 13:00:00,13,CCA,73,4,16,89,1,1,0,0,0,0,0,0,False
2025-10-07,2025-10-07 13:00:00,13,CCA,73,5,32,105,1,2,1,0,0,0,0,0,False
2025-10-07,2025-10-07 13:00:00,13,CCA,73,6,64,9,1,0,1,0,0,0,0,0,False
2025-10-07,2025-10-07 13:00:00,13,CCA,73,7,128,201,1,4,1,0,1,0,1,0,False
2025-10-08,2025-10-08 10:00:00,10,FAR,33,3,8,41,0,0,0,0,0,0,0,0,False
2025-10-08,2025-10-08 10:00:00,10,FAR,33,4,16,49,0,0,0,0,0,0,0,0,False
2025-10-08,2025-10-08 10:00:00,10,FAR,33,5,32,1,0,0,0,0,0,0,0,0,False
2025-10-08,2025-10-08 10:00:00,10,FAR,33,6,64,97,0,2,1,0,0,0,0,0,False
2025-10-08,2025-10-08 10:00:00,10,FAR,33,7,128,161,0,3,1,0,1,0,0,0,False
2025-10-09,2025-10-09 14:00:00,14,FAR,40,3,8,32,0,0,0,0,0,0,0,0,False
2025-10-09,2025-10-09 14:00:00,14,FAR,40,4,16,56,0,0,0,0,0,0,0,0,False
2025-10-09,2025-10-09 14:00:00,14,FAR,40,5,32,8,0,0,0,0,0,0,0,0,False
2025-10-09,2025-10-09 14:00:00,14,FAR,40,6,64,104,0,2,1,0,0,0,0,0,False
2025-10-09,2025-10-09 14:00:00,14,FAR,40,7,128,168,0,3,1,0,1,0,0,0,False
2025-10-10,2025-10-10 13:00:00,13,CCA,57,3,8,49,0,0,0,0,0,0,0,0,False
2025-10-10,2025-10-10 13:00:00,13,CCA,57,4,16,41,0,0,0,0,0,0,0,0,False
2025-10-10,2025-10-10 13:00:00,13,CCA,57,5,32,25,0,0,0,0,0,0,0,0,False
2025-10-10,2025-10-10 13:00:00,13,CCA,57,6,64,121,0,2,1,0,0,0,0,0,False
2025-10-10,2025-10-10 13:00:00,13,CCA,57,7,128,185,0,4,1,0,1,0,0,0,False
2025-10-11,2025-10-11 14:00:00,14,CCA,63,3,8,55,1,0,1,0,0,0,0,0,False
2025-10-11,2025-10-11 14:00:00,14,CCA,63,4,16,47,1,0,1,0,0,0,0,0,False
2025-10-11,2025-10-11 14:00:00,14,CCA,63,5,32,31,1,0,1,0,0,0,0,0,False
2025-10-11,2025-10-11 14:00:00,14,CCA,63,6,64,127,1,2,1,0,0,0,0,0,False
2025-10-11,2025-10-11 14:00:00,14,CCA,63,7,128,191,1,4,1,0,1,0,0,0,False
2025-10-12,2025-10-12 12:00:00,12,UAX,78,3,8,70,1,1,0,0,0,0,0,0,False
2025-10-12,2025-10-12 12:00:00,12,UAX,78,4,16,94,1,2,1,0,0,0,0,0,False
2025-10-12,2025-10-12 12:00:00,12,UAX,78,5,32,110,1,2,1,0,0,0,0,0,False
2025-10-12,2025-10-12 12:00:00,12,UAX,78,6,64,14,1,0,1,0,0,0,0,0,False
2025-10-12,2025-10-12 12:00:00,12,UAX,78,7,128,206,1,4,1,0,1,0,1,0,False
2025-10-13,2025-10-13 13:00:00,13,CCA,73,3,8,65,1,1,0,0,0,0,0,0,False
2025-10-13,2025-10-13 13:00:00,13,CCA,73,4,16,89,1,1,0,0,0,0,0,0,False
2025-10-13,2025-10-13 13:00:00,13,CCA,73,5,32,105,1,2,1,0,0,0,0,0,False
2025-10-13,2025-10-13 13:00:00,13,CCA,73,6,64,9,1,0,1,0,0,0,0,0,False
2025-10-13,2025-10-13 13:00:00,13,CCA,73,7,128,201,1,4,1,0,1,0,1,0,False
2025-10-14,2025-10-14 14:00:00,14,CCA,99,3,8,107,2,2,0,0,0,0,0,0,False
2025-10-14,2025-10-14 14:00:00,14,CCA,99,4,16,115,2,2,0,0,0,0,0,0,False
2025-10-14,2025-10-14 14:00:00,14,CCA,99,5,32,67,2,1,1,0,0,0,0,0,False
2025-10-14,2025-10-14 14:00:00,14,CCA,99,6,64,35,2,0,1,0,0,0,0,0,False
2025-10-14,2025-10-14 14:00:00,14,CCA,99,7,128,227,2,4,1,0,1,0,1,0,False
2025-10-15,2025-10-15 13:00:00,13,CCA,86,3,8,94,1,2,1,0,0,0,0,0,False
2025-10-15,2025-10-15 13:00:00,13,CCA,86,4,16,70,1,1,0,0,0,0,0,0,False
2025-10-15,2025-10-15 13:00:00,13,CCA,86,5,32,118,1,2,1,0,0,0,0,0,False
2025-10-15,2025-10-15 13:00:00,13,CCA,86,6,64,22,1,0,1,0,0,0,0,0,False
2025-10-15,2025-10-15 13:00:00,13,CCA,86,7,128,214,1,4,1,0,1,0,1,0,False
2025-10-16,2025-10-16 15:00:00,15,AJM,122,3,8,114,2,2,0,0,0,0,0,0,False
2025-10-16,2025-10-16 15:00:00,15,AJM,122,4,16,106,2,2,0,0,0,0,0,0,False
2025-10-16,2025-10-16 15:00:00,15,AJM,122,5,32,90,2,1,1,0,0,0,0,0,False
2025-10-16,2025-10-16 15:00:00,15,AJM,122,6,64,58,2,0,1,0,0,0,0,0,False
2025-10-16,2025-10-16 15:00:00,15,AJM,122,7,128,250,2,4,1,0,1,0,1,0,False
2025-10-17,2025-10-17 14:00:00,14,AJM,126,3,8,118,2,2,0,0,0,0,0,0,False
2025-10-17,2025-10-17 14:00:00,14,AJM,126,4,16,110,2,2,0,0,0,0,0,0,False
2025-10-17,2025-10-17 14:00:00,14,AJM,126,5,32,94,2,2,0,0,0,0,0,0,False
2025-10-17,2025-10-17 14:00:00,14,AJM,126,6,64,62,2,1,1,0,0,0,0,0,False
2025-10-17,2025-10-17 14:00:00,14,AJM,126,7,128,254,2,4,1,0,1,0,1,0,False
2025-10-18,2025-10-18 14:00:00,14,CUT,101,3,8,109,2,2,0,0,0,0,0,0,False
2025-10-18,2025-10-18 14:00:00,14,CUT,101,4,16,117,2,2,0,0,0,0,0,0,False
2025-10-18,2025-10-18 14:00:00,14,CUT,101,5,32,69,2,1,1,0,0,0,0,0,False
2025-10-18,2025-10-18 14:00:00,14,CUT,101,6,64,37,2,0,1,0,0,0,0,0,False
2025-10-18,2025-10-18 14:00:00,14,CUT,101,7,128,229,2,4,1,0,1,0,1,0,False
2025-10-19,2025-10-19 12:00:00,12,CCA,67,3,8,75,1,1,0,0,0,0,0,0,False
2025-10-19,2025-10-19 12:00:00,12,CCA,67,4,16,83,1,1,0,0,0,0,0,0,False
2025-10-19,2025-10-19 12:00:00,12,CCA,67,5,32,99,1,2,1,0,0,0,0,0,False
2025-10-19,2025-10-19 12:00:00,12,CCA,67,6,64,3,1,0,1,0,0,0,0,0,False
2025-10-19,2025-10-19 12:00:00,12,CCA,67,7,128,195,1,4,1,0,1,0,0,0,False
2025-10-20,2025-10-20 14:00:00,14,AJM,87,3,8,95,1,2,1,0,0,0,0,0,True
2025-10-20,2025-10-20 14:00:00,14,AJM,87,4,16,71,1,1,0,0,0,0,0,0,True
2025-10-20,2025-10-20 14:00:00,14,AJM,87,5,32,119,1,2,1,0,0,0,0,0,True
2025-10-20,2025-10-20 14:00:00,14,AJM,87,6,64,23,1,0,1,0,0,0,0,0,True
2025-10-20,2025-10-20 14:00:00,14,AJM,87,7,128,215,1,4,1,0,1,0,1,0,True
2025-10-21,2025-10-21 14:00:00,14,CCA,102,3,8,110,2,2,0,0,0,0,0,0,True
2025-10-21,2025-10-21 14:00:00,14,CCA,102,4,16,118,2,2,0,0,0,0,0,0,True
2025-10-21,2025-10-21 14:00:00,14,CCA,102,5,32,70,2,1,1,0,0,0,0,0,True
2025-10-21,2025-10-21 14:00:00,14,CCA,102,6,64,38,2,0,1,0,0,0,0,0,True
2025-10-21,2025-10-21 14:00:00,14,CCA,102,7,128,230,2,4,1,0,1,0,1,0,True
2025-10-22,2025-10-22 13:00:00,13,AJM,45,3,8,37,0,0,0,0,0,0,0,0,True
2025-10-22,2025-10-22 13:00:00,13,AJM,45,4,16,61,0,1,1,0,0,0,0,0,True
2025-10-22,2025-10-22 13:00:00,13,AJM,45,5,32,13,0,0,0,0,0,0,0,0,True
2025-10-22,2025-10-22 13:00:00,13,AJM,45,6,64,109,0,2,1,0,0,0,0,0,True
2025-10-22,2025-10-22 13:00:00,13,AJM,45,7,128,173,0,3,1,0,1,0,0,0,True
2025-10-23,2025-10-23 16:00:00,16,AJM,105,3,8,97,2,2,0,0,0,0,0,0,True
2025-10-23,2025-10-23 16:00:00,16,AJM,105,4,16,121,2,2,0,0,0,0,0,0,True
2025-10-23,2025-10-23 16:00:00,16,AJM,105,5,32,73,2,1,1,0,0,0,0,0,True
2025-10-23,2025-10-23 16:00:00,16,AJM,105,6,64,41,2,0,1,0,0,0,0,0,True
2025-10-23,2025-10-23 16:00:00,16,AJM,105,7,128,233,2,4,1,0,1,0,1,0,True
2025-10-24,2025-10-24 14:00:00,14,UAX,137,3,8,129,3,2,1,0,0,0,0,0,True
2025-10-24,2025-10-24 14:00:00,14,UAX,137,4,16,153,3,3,0,0,0,0,0,0,True
2025-10-24,2025-10-24 14:00:00,14,UAX,137,5,32,169,3,3,0,0,1,0,0,0,True
2025-10-24,2025-10-24 14:00:00,14,UAX,137,6,64,201,3,4,1,0,1,0,1,0,True
2025-10-24,2025-10-24 14:00:00,14,UAX,137,7,128,9,3,0,1,0,0,0,0,0,True
2025-10-25,2025-10-25 13:00:00,13,UAX,127,3,8,119,2,2,0,0,0,0,0,0,True
2025-10-25,2025-10-25 13:00:00,13,UAX,127,4,16,111,2,2,0,0,0,0,0,0,True
2025-10-25,2025-10-25 13:00:00,13,UAX,127,5,32,95,2,2,0,0,0,0,0,0,True
2025-10-25,2025-10-25 13:00:00,13,UAX,127,6,64,63,2,1,1,0,0,0,0,0,True
2025-10-25,2025-10-25 13:00:00,13,UAX,127,7,128,255,2,4,1,0,1,0,1,0,True
2025-10-26,2025-10-26 15:00:00,15,AJM,141,3,8,133,3,2,1,0,0,0,0,0,True
2025-10-26,2025-10-26 15:00:00,15,AJM,141,4,16,157,3,3,0,0,1,0,0,0,True
2025-10-26,2025-10-26 15:00:00,15,AJM,141,5,32,173,3,3,0,0,1,0,0,0,True
2025-10-26,2025-10-26 15:00:00,15,AJM,141,6,64,205,3,4,1,0,1,0,1,0,True
2025-10-26,2025-10-26 15:00:00,15,AJM,141,7,128,13,3,0,1,0,0,0,0,0,True
2025-10-27,2025-10-27 15:00:00,15,CCA,88,3,8,80,1,1,0,0,0,0,0,0,True
2025-10-27,2025-10-27 15:00:00,15,CCA,88,4,16,72,1,1,0,0,0,0,0,0,True
2025-10-27,2025-10-27 15:00:00,15,CCA,88,5,32,120,1,2,1,0,0,0,0,0,True
2025-10-27,2025-10-27 15:00:00,15,CCA,88,6,64,24,1,0,1,0,0,0,0,0,True
2025-10-27,2025-10-27 15:00:00,15,CCA,88,7,128,216,1,4,1,0,1,0,1,0,True
2025-10-28,2025-10-28 15:00:00,15,CCA,93,3,8,85,2,1,1,0,0,0,0,0,True
2025-10-28,2025-10-28 15:00:00,15,CCA,93,4,16,77,2,1,1,0,0,0,0,0,True
2025-10-28,2025-10-28 15:00:00,15,CCA,93,5,32,125,2,2,0,0,0,0,0,0,True
2025-10-28,2025-10-28 15:00:00,15,CCA,93,6,64,29,2,0,1,0,0,0,0,0,True
2025-10-28,2025-10-28 15:00:00,15,CCA,93,7,128,221,2,4,1,0,1,0,1,0,True
2025-10-29,2025-10-29 13:00:00,13,AJM,68,3,8,76,1,1,0,0,0,0,0,0,True
2025-10-29,2025-10-29 13:00:00,13,AJM,68,4,16,84,1,1,0,0,0,0,0,0,True
2025-10-29,2025-10-29 13:00:00,13,AJM,68,5,32,100,1,2,1,0,0,0,0,0,True
2025-10-29,2025-10-29 13:00:00,13,AJM,68,6,64,4,1,0,1,0,0,0,0,0,True
2025-10-29,2025-10-29 13:00:00,13,AJM,68,7,128,196,1,4,1,0,1,0,0,0,True
2025-10-30,2025-10-30 14:00:00,14,CUA,134,3,8,142,2,3,1,0,0,0,0,0,True
2025-10-30,2025-10-30 14:00:00,14,CUA,134,4,16,150,2,3,1,0,0,0,0,0,True
2025-10-30,2025-10-30 14:00:00,14,CUA,134,5,32,166,2,3,1,0,1,0,0,0,True
2025-10-30,2025-10-30 14:00:00,14,CUA,134,6,64,198,2,4,1,0,1,0,0,0,True
2025-10-30,2025-10-30 14:00:00,14,CUA,134,7,128,6,2,0,1,0,0,0,0,0,True
2025-10-31,2025-10-31 14:00:00,14,UAX,104,3,8,96,2,2,0,0,0,0,0,0,True
2025-10-31,2025-10-31 14:00:00,14,UAX,104,4,16,120,2,2,0,0,0,0,0,0,True
2025-10-31,2025-10-31 14:00:00,14,UAX,104,5,32,72,2,1,1,0,0,0,0,0,True
2025-10-31,2025-10-31 14:00:00,14,UAX,104,6,64,40,2,0,1,0,0,0,0,0,True
2025-10-31,2025-10-31 14:00:00,14,UAX,104,7,128,232,2,4,1,0,1,0,1,0,True
2025-11-01,2025-11-01 13:00:00,13,HGM,104,3,8,96,2,2,0,0,0,0,0,0,True
2025-11-01,2025-11-01 13:00:00,13,HGM,104,4,16,120,2,2,0,0,0,0,0,0,True
2025-11-01,2025-11-01 13:00:00,13,HGM,104,5,32,72,2,1,1,0,0,0,0,0,True
2025-11-01,2025-11-01 13:00:00,13,HGM,104,6,64,40,2,0,1,0,0,0,0,0,True
2025-11-01,2025-11-01 13:00:00,13,HGM,104,7,128,232,2,4,1,0,1,0,1,0,True
2025-11-02,2025-11-02 13:00:00,13,AJM,83,3,8,91,1,2,1,0,0,0,0,0,True
2025-11-02,2025-11-02 13:00:00,13,AJM,83,4,16,67,1,1,0,0,0,0,0,0,True
2025-11-02,2025-11-02 13:00:00,13,AJM,83,5,32,115,1,2,1,0,0,0,0,0,True
2025-11-02,2025-11-02 13:00:00,13,AJM,83,6,64,19,1,0,1,0,0,0,0,0,True
2025-11-02,2025-11-02 13:00:00,13,AJM,83,7,128,211,1,4,1,0,1,0,1,0,True
2025-11-03,2025-11-03 15:00:00,15,UAX,90,3,8,82,1,1,0,0,0,0,0,0,True
2025-11-03,2025-11-03 15:00:00,15,UAX,90,4,16,74,1,1,0,0,0,0,0,0,True
2025-11-03,2025-11-03 15:00:00,15,UAX,90,5,32,122,1,2,1,0,0,0,0,0,True
2025-11-03,2025-11-03 15:00:00,15,UAX,90,6,64,26,1,0,1,0,0,0,0,0,True
2025-11-03,2025-11-03 15:00:00,15,UAX,90,7,128,218,1,4,1,0,1,0,1,0,True
2025-11-04,2025-11-04 16:00:00,16,AJM,102,3,8,110,2,2,0,0,0,0,0,0,True
2025-11-04,2025-11-04 16:00:00,16,AJM,102,4,16,118,2,2,0,0,0,0,0,0,True
2025-11-04,2025-11-04 16:00:00,16,AJM,102,5,32,70,2,1,1,0,0,0,0,0,True
2025-11-04,2025-11-04 16:00:00,16,AJM,102,6,64,38,2,0,1,0,0,0,0,0,True
2025-11-04,2025-11-04 16:00:00,16,AJM,102,7,128,230,2,4,1,0,1,0,1,0,True
2025-11-05,2025-11-05 15:00:00,15,CUA,112,3,8,120,2,2,0,0,0,0,0,0,True
2025-11-05,2025-11-05 15:00:00,15,CUA,112,4,16,96,2,2,0,0,0,0,0,0,True
2025-11-05,2025-11-05 15:00:00,15,CUA,112,5,32,80,2,1,1,0,0,0,0,0,True
2025-11-05,2025-11-05 15:00:00,15,CUA,112,6,64,48,2,0,1,0,0,0,0,0,True
2025-11-05,2025-11-05 15:00:00,15,CUA,112,7,128,240,2,4,1,0,1,0,1,0,True
2025-11-06,2025-11-06 16:00:00,16,AJM,125,3,8,117,2,2,0,0,0,0,0,0,True
2025-11-06,2025-11-06 16:00:00,16,AJM,125,4,16,109,2,2,0,0,0,0,0,0,True
2025-11-06,2025-11-06 16:00:00,16,AJM,125,5,32,93,2,2,0,0,0,0,0,0,True
2025-11-06,2025-11-06 16:00:00,16,AJM,125,6,64,61,2,1,1,0,0,0,0,0,True
2025-11-06,2025-11-06 16:00:00,16,AJM,125,7,128,253,2,4,1,0,1,0,1,0,True
2025-11-07,2025-11-07 14:00:00,14,AJM,145,3,8,153,3,3,0,0,0,0,0,0,True
2025-11-07,2025-11-07 14:00:00,14,AJM,145,4,16,129,3,2,1,0,0,0,0,0,True
2025-11-07,2025-11-07 14:00:00,14,AJM,145,5,32,177,3,4,1,0,1,0,0,0,True
2025-11-07,2025-11-07 14:00:00,14,AJM,145,6,64,209,3,4,1,0,1,0,1,0,True
2025-11-07,2025-11-07 14:00:00,14,AJM,145,7,128,17,3,0,1,0,0,0,0,0,True
2025-11-08,2025-11-08 16:00:00,16,SAC,152,3,8,144,3,3,0,0,0,0,0,0,True
2025-11-08,2025-11-08 16:00:00,16,SAC,152,4,16,136,3,3,0,0,0,0,0,0,True
2025-11-08,2025-11-08 16:00:00,16,SAC,152,5,32,184,3,4,1,0,1,0,0,0,True
2025-11-08,2025-11-08 16:00:00,16,SAC,152,6,64,216,3,4,1,0,1,0,1,0,True
2025-11-08,2025-11-08 16:00:00,16,SAC,152,7,128,24,3,0,1,0,0,0,0,0,True
2025-11-09,2025-11-09 13:00:00,13,CAM,101,3,8,109,2,2,0,0,0,0,0,0,True
2025-11-09,2025-11-09 13:00:00,13,CAM,101,4,16,117,2,2,0,0,0,0,0,0,True
2025-11-09,2025-11-09 13:00:00,13,CAM,101,5,32,69,2,1,1,0,0,0,0,0,True
2025-11-09,2025-11-09 13:00:00,13,CAM,101,6,64,37,2,0,1,0,0,0,0,0,True
2025-11-09,2025-11-09 13:00:00,13,CAM,101,7,128,229,2,4,1,0,1,0,1,0,True
2025-11-10,2025-11-10 04:00:00,4,CUA,45,3,8,37,0,0,0,0,0,0,0,0,True
2025-11-10,2025-11-10 04:00:00,4,CUA,45,4,16,61,0,1,1,0,0,0,0,0,True
2025-11-10,2025-11-10 04:00:00,4,CUA,45,5,32,13,0,0,0,0,0,0,0,0,True
2025-11-10,2025-11-10 04:00:00,4,CUA,45,6,64,109,0,2,1,0,0,0,0,0,True
2025-11-10,2025-11-10 04:00:00,4,CUA,45,7,128,173,0,3,1,0,1,0,0,0,True
2025-11-11,2025-11-11 15:00:00,15,UAX,83,3,8,91,1,2,1,0,0,0,0,0,True
2025-11-11,2025-11-11 15:00:00,15,UAX,83,4,16,67,1,1,0,0,0,0,0,0,True
2025-11-11,2025-11-11 15:00:00,15,UAX,83,5,32,115,1,2,1,0,0,0,0,0,True
2025-11-11,2025-11-11 15:00:00,15,UAX,83,6,64,19,1,0,1,0,0,0,0,0,True
2025-11-11,2025-11-11 15:00:00,15,UAX,83,7,128,211,1,4,1,0,1,0,1,0,True
2025-11-12,2025-11-12 15:00:00,15,UAX,128,3,8,136,2,3,1,0,0,0,0,0,True
2025-11-12,2025-11-12 15:00:00,15,UAX,128,4,16,144,2,3,1,0,0,0,0,0,True
2025-11-12,2025-11-12 15:00:00,15,UAX,128,5,32,160,2,3,1,0,1,0,0,0,True
2025-11-12,2025-11-12 15:00:00,15,UAX,128,6,64,192,2,4,1,0,1,0,0,0,True
2025-11-12,2025-11-12 15:00:00,15,UAX,128,7,128,0,2,0,1,0,0,0,0,0,True
2025-11-13,2025-11-13 15:00:00,15,ATI,104,3,8,96,2,2,0,0,0,0,0,0,True
2025-11-13,2025-11-13 15:00:00,15,ATI,104,4,16,120,2,2,0,0,0,0,0,0,True
2025-11-13,2025-11-13 15:00:00,15,ATI,104,5,32,72,2,1,1,0,0,0,0,0,True
2025-11-13,2025-11-13 15:00:00,15,ATI,104,6,64,40,2,0,1,0,0,0,0,0,True
2025-11-13,2025-11-13 15:00:00,15,ATI,104,7,128,232,2,4,1,0,1,0,1,0,True
2025-11-14,2025-11-14 13:00:00,13,AJM,97,3,8,105,2,2,0,0,0,0,0,0,True
2025-11-14,2025-11-14 13:00:00,13,AJM,97,4,16,113,2,2,0,0,0,0,0,0,True
2025-11-14,2025-11-14 13:00:00,13,AJM,97,5,32,65,2,1,1,0,0,0,0,0,True
2025-11-14,2025-11-14 13:00:00,13,AJM,97,6,64,33,2,0,1,0,0,0,0,0,True
2025-11-14,2025-11-14 13:00:00,13,AJM,97,7,128,225,2,4,1,0,1,0,1,0,True
2025-11-15,2025-11-15 14:00:00,14,SAC,107,3,8,99,2,2,0,0,0,0,0,0,True
